2 2 2 1 0 1 3 2 1 0 1 0 2 0 0 1 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 10 0 0 0 0 1 -0.021136
2 2 2 1 0 1 3 0 1 0 1 0 2 0 0 1 2 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 9 0 0 0 0 1 0.0108137
2 2 2 1 0 1 3 0 1 0 1 0 2 0 0 1 2 1 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 3 0 9 0 0 0 0 1 0.138595
2 2 2 1 0 1 3 0 1 0 1 0 2 0 0 1 2 1 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 3 0 9 0 0 0 0 1 0.305678
2 2 2 1 0 1 3 0 1 0 1 0 0 0 0 1 2 1 0 4 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 0 0 0 0 3 0 8 0 0 0 3 1 0.45392
2 2 2 1 0 0 0 0 1 0 1 0 0 0 0 1 2 1 0 4 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 0 0 0 0 3 0 6 0 0 0 0 1 1.65087
0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 2 1 0 4 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 0 0 0 0 0 0 3 0 0 0 0 1 0.981634
0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 2 1 0 4 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 0 0 0 0 0 0 2 0 0 0 0 1 1.62668
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 2 1 0 4 0 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1.81568
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 2 1 0 4 0 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 2 0 0 1 0 0 0 1 0 0 0 0 1 1.8877
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 4 0 0 1 1 2 2 0 0 0 0 0 0 0 1 0 0 0 1 2 2 0 2 0 0 1 0 0 0 0 0 0 0 0 1 2.005
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 10 0 1 0 0 1 0.0889543
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 7 0 0 10 0 1 0 0 1 0.150449
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 7 0 0 10 0 1 0 0 1 0.456375
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 7 0 0 10 0 1 0 0 1 0.357819
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 4 0 1 2 1 0 7 0 0 10 0 1 0 0 1 -0.055891
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 1 1 0 3 0 4 0 1 2 1 0 7 0 0 10 0 1 0 0 1 2.00727
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 7 0 0 10 0 1 0 9 1 2.005
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 0 2 0 0 0 0 0 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 7 0 0 10 0 1 0 9 1 2.005
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 2 2 0 0 0 0 0 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 7 0 0 10 0 1 0 9 1 2.005
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 2 2 0 2 0 0 0 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 7 0 0 10 0 1 0 9 1 2.005
1 0 1 2 3 1 3 1 1 0 3 0 0 0 1 0 2 2 2 0 2 0 0 2 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 7 0 0 10 0 1 0 9 1 2.005
1 0 1 2 3 0 3 1 1 0 0 0 0 0 1 3 2 3 2 0 2 0 0 2 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 0 0 0 8 0 1 0 6 1 2.05
1 0 1 2 3 0 0 1 1 0 0 0 0 0 1 3 2 3 2 0 2 0 0 2 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 0 0 0 7 0 1 0 3 1 2.05
1 0 1 2 3 0 0 1 1 0 0 0 0 0 0 3 2 3 2 0 2 0 0 2 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 0 0 0 6 0 0 0 3 1 2.035
1 0 1 2 0 0 0 1 1 0 0 0 0 0 0 3 2 3 2 0 2 0 0 2 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 0 0 0 5 0 0 0 0 1 2.03
1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 3 2 3 2 0 2 0 0 2 0 0 1 1 0 0 0 2 0 0 1 1 0 3 1 4 0 1 2 1 0 0 0 0 5 0 0 0 0 1 2.01
2 1 0 2 1 2 1 0 0 2 2 3 1 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 10 0 0 0 0 1 0.0156362
2 1 0 2 1 2 1 0 0 2 2 3 1 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 10 0 0 0 0 1 -0.0780913
2 1 0 2 1 2 1 0 0 2 2 3 1 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 3 2 2 2 2 0 0 0 0 0 0 0 3 0 10 0 0 0 0 1 1.57378
