0.62422
-0.044867
-0.021331
-0.020481
0.016236
0.084938
0.084175
0.071153
0.11649
0.18499
0.30939
0.47167
0.6394
0.82443
0.91388
0.21345
-0.16147
-0.15016
0.069035
-0.17964
0.039212
