1 0 0 1 2 1 0 1 0 0 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 8 0 0 0 3 1 0.998974
1 0 0 1 2 0 0 1 0 0 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 7 0 0 0 3 1 0.886162
1 0 0 1 2 0 0 1 0 0 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 4 0 0 1 0 0 0 0 0 0 7 0 0 0 3 1 1.07709
1 0 0 1 2 0 0 1 0 0 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 4 0 0 1 0 0 1 0 0 0 7 0 0 0 3 1 0.63146
1 0 0 1 2 0 0 1 0 0 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 1 1 0 0 4 0 0 1 0 0 1 0 0 0 7 0 0 0 3 1 0.252216
1 0 0 1 2 0 0 1 0 0 1 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 1 1 0 0 4 0 0 1 0 0 1 0 0 0 7 0 0 0 3 1 1.01425
1 0 0 1 2 0 0 1 0 0 0 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 1 1 0 0 4 0 0 1 0 0 1 0 0 0 6 0 0 0 3 1 1.24413
0 0 0 1 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 1 1 0 0 4 0 0 1 0 0 1 0 0 0 4 0 0 0 0 1 1.08868
0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 1 1 0 0 4 0 0 1 0 0 1 0 0 0 3 0 0 0 0 1 1.41517
0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 2 1 2 2 1 1 0 2 4 0 0 1 0 0 1 0 0 0 3 0 0 0 0 1 0.0697
